Protein_Group	Genes	SAX_62001_B_vs_RAW_62001_B_logFC	SAX_62001_B_vs_RAW_62001_B_pval	Removed?	Contaminant?
P01889	HLA-B	3.94759163590964	3.56572722118733e-11	No	No
P01911	HLA-DRB1	6.89043908468492	2.60631954603781e-16	No	No
P02452	COL1A1	3.41919984818341	1.79902028782838e-06	No	No
P02461	COL3A1	3.08258909861347	8.36716902831177e-06	No	No
P02545	LMNA	4.05216686096083	2.94069078068641e-07	No	No
P02549	SPTA1	6.45040388002106	1.05559471707092e-12	No	No
P02649	APOE	1.38296610162698	0.0011105650857098	No	No
P02655	APOC2	1.87547848652243	1.51389491337217e-05	No	No
P02656	APOC3	2.6043659239768	8.50834732876123e-10	No	No
P02671	FGA	3.30419143361063	6.25028907211249e-13	No	No
P02675	FGB	3.12132078746345	1.07744409125625e-10	No	No
P02679	FGG	3.18837453543106	1.07044307200679e-13	No	No
P02730	SLC4A1	4.67623662049492	1.11111108283981e-13	No	No
P02741	CRP	5.74622725667708	1.64322012442218e-21	No	No
P02743	APCS	2.59145215476202	1.8178355717128302e-09	No	No
P02748	C9	5.95738759334153	3.68350842407729e-24	No	No
P02751	FN1	6.44398099514959	1.14507544371171e-21	No	No
P02753	RBP4	4.00582691974947	1.4995257959365902e-14	No	No
P02760	AMBP	4.23873947225175	2.6228601500911502e-17	No	No
P02766	TTR	4.57035487190329	9.34760884369351e-13	No	No
P02776	PF4	2.98431763823368	1.16642261035081e-08	No	No
P02794	FTH1	4.38225111957328	4.17950399137924e-08	No	No
P02810	PRH2	12.6428167267467	4.3568728871733e-40	No	No
P04003	C4BPA	5.52415654781856	4.2528947849936e-24	No	No
P04004	VTN	4.94469908543698	2.22238454575094e-18	No	No
P04062	GBA	3.04747426457855	5.2220406708198904e-09	No	No
P04070	PROC	8.63879590270416	1.8845166263416798e-28	No	No
P04080	CSTB	3.06088569753167	1.0933248440604e-07	No	No
P04083	ANXA1	3.07658708785168	3.52770201613841e-05	No	No
P04085	PDGFA	6.99532851810213	6.628323269744641e-23	No	No
P04156	PRNP	3.20427526394605	4.860868362529731e-09	No	No
P04180	LCAT	1.50575679706634	0.0001106308296928	No	No
P04216	THY1	2.55779947759642	3.32871257696981e-06	No	No
P04233	CD74	5.36770058851214	1.2851134377294101e-14	No	No
P04271	S100B	5.39194525435761	1.0971504232432e-18	No	No
P04275	VWF	5.61392380246759	4.45067643426488e-19	No	No
P04278	SHBG	1.34019771289578	0.0017946291467102	No	No
P04350	TUBB4A	10.976022961637	7.34703977755828e-26	No	No
P04406	GAPDH	4.53748600892533	1.71129925897159e-18	No	No
P04430	IGKV1-16	3.45331793714017	1.92781678863198e-11	No	No
P04439	HLA-A	3.58013508155526	5.22243206013162e-14	No	No
P04440	HLA-DPB1	4.21411890645086	8.94754276168621e-08	No	No
P04632	CAPNS1	7.42846058272058	2.07207489895801e-18	No	No
P04792	HSPB1	6.49440552823425	8.63478833596054e-14	No	No
P04843	RPN1	10.2555326980291	1.35913813018205e-29	No	No
P04844	RPN2	10.5784626218814	8.20059001898014e-29	No	No
P04899	GNAI2	11.8392871224916	3.07050093737858e-39	No	No
P05019	IGF1	2.74463202947151	1.11512354319938e-06	No	No
P05023	ATP1A1	9.62500907477512	1.2102236016442399e-26	No	No
P05026	ATP1B1	3.58022487365833	1.5538289554524202e-09	No	No
P05060	CHGB	5.50108001806833	2.2490687752634697e-18	No	No
P05067	APP	8.37470754801594	1.08628002822528e-20	No	No
P05089	ARG1	2.81850735814217	0.0011228759332014	No	No
P05091	ALDH2	2.51520034622098	0.0025309928863314	No	No
P05106	ITGB3	7.99024676095991	3.71570929339701e-18	No	No
P05107	ITGB2	5.19686641579664	2.03302181308434e-13	No	No
P05114	HMGN1	7.84100332800784	2.40333611860845e-15	No	No
P05121	SERPINE1	6.06558444174752	1.1113823546255e-14	No	No
P05141	SLC25A5	7.91431104434531	1.29822049932551e-19	No	No
P05154	SERPINA5	4.00800502360254	7.74728578865263e-16	No	No
P05155	SERPING1	3.726539679403	2.0781358059529702e-15	No	No
P05161	ISG15	5.43216487143161	1.08970472543202e-05	No	No
P05164	MPO	5.56580667778066	5.624253338228219e-11	No	No
P05165	PCCA	9.62842733819134	5.64279314097654e-18	No	No
P05166	PCCB	8.14561685433155	1.65782489421846e-10	No	No
P05198	EIF2S1	11.5981135134821	1.12381942414364e-33	No	No
P05386	RPLP1	8.32019471421748	2.25895741285974e-21	No	No
P05387	RPLP2	9.1204161457362	4.54531878892619e-19	No	No
P05388	RPLP0	12.3074718862208	3.0333025950248796e-30	No	No
P05408	SCG5	7.88492621310436	1.50408943806642e-21	No	No
P05455	SSB	5.04678459839696	2.05194319289971e-06	No	No
P05546	SERPIND1	4.0912847703337	3.5376931399466603e-15	No	No
P05556	ITGB1	3.65327915168395	1.18539890685745e-12	No	No
P05771	PRKCB	8.18924857599177	2.69257667434495e-27	No	No
P05783	KRT18	9.69973375780726	1.23934526586814e-13	No	No
P05981	HPN	2.78751001420603	6.94709642340984e-08	No	No
P05997	COL5A2	11.6947373768414	1.0830681054987999e-35	No	No
P06132	UROD	7.51104768160314	3.0697581367569603e-21	No	No
P06213	INSR	3.83569368206326	0.0002875407823338	No	No
P06239	LCK	2.91592914915165	0.0004835417824741	No	No
P06241	FYN	6.87780468210483	1.35764856893326e-20	No	No
P06280	GLA	5.30096756279548	7.59118125817249e-08	No	No
P06315	IGKV5-2	6.06525063199593	8.33138779994197e-10	No	No
P06454	PTMA	9.93001702407009	2.61273368583227e-19	No	No
P06576	ATP5F1B	8.68852705774341	2.21160162793786e-27	No	No
P06702	S100A9	1.29285443189302	0.003875559943348	No	No
P06703	S100A6	2.84742182798302	1.86767019695368e-07	No	No
P06729	CD2	3.11927476403787	0.0002326603116942	No	No
P06730	EIF4E	6.9941032245915	3.30218255182555e-20	No	No
P06733	ENO1	2.71564071970861	3.52999442801735e-06	No	No
P06734	FCER2	8.91750059818589	4.2349680296271e-14	No	No
P06748	NPM1	5.98537485387055	8.29636072423674e-13	No	No
P06753	TPM3	5.67042147478609	1.2780178676311e-07	No	No
P06756	ITGAV	9.41737440253865	5.43780628701801e-26	No	No
P06858	LPL	6.45693047282596	1.26380547727373e-09	No	No
P06865	HEXA	4.34249080556383	6.11778432450321e-10	No	No
P06870	KLK1	4.07695357752743	5.9789280474499005e-15	No	No
P07093	SERPINE2	7.07532869701215	2.08705812333266e-15	No	No
P07108	DBI	2.34299298935021	2.95627442865015e-05	No	No
P07203	GPX1	5.90149797870649	1.35218698336308e-14	No	No
P07204	THBD	7.57152796742447	1.33033539753627e-08	No	No
P07225	PROS1	6.5892539802762	2.8736716198167e-23	No	No
P07237	P4HB	7.82116467300408	1.1996442566029201e-25	No	No
P07333	CSF1R	5.45715767906293	5.0400732315260495e-18	No	No
P07339	CTSD	1.29086763101452	0.0054650677267613	No	No
P07355	ANXA2	3.83699727132079	6.07989883143537e-08	No	No
P07357	C8A	2.24352906067733	3.53533767846569e-07	No	No
P07359	GP1BA	6.78852016431646	3.11600840084485e-26	No	No
P07360	C8G	2.30076539131755	5.84055893404495e-08	No	No
P07384	CAPN1	6.39972933938316	7.02172175885505e-22	No	No
P07437	TUBB	7.67239674030636	4.81633572901612e-21	No	No
P07476	IVL	4.60120462645765	2.37857416386549e-10	No	No
P07478	PRSS2	6.14960297740622	5.86380721528203e-18	No	No
P07585	DCN	5.09074630132944	2.63090131747005e-19	No	No
P07602	PSAP	4.79761384839652	7.138526362704589e-12	No	No
P07737	PFN1	4.60061232467365	1.8500010589857102e-19	No	No
P07741	APRT	6.86738475671506	1.02541831291301e-19	No	No
P07814	EPRS1	4.08169411574475	1.46436016832162e-13	No	No
P07858	CTSB	4.60987535399422	8.551511153300361e-09	No	No
P07900	HSP90AA1	7.19051353518985	6.0457119437422e-19	No	No
P07910	HNRNPC	8.48896423260192	1.58625064567799e-18	No	No
P07911	UMOD	3.70285946901675	0.0010211491939093	No	No
P07942	LAMB1	6.55756913053903	1.65190589058798e-14	No	No
P07948	LYN	10.1491096252205	1.05230753570099e-29	No	No
P07954	FH	5.24689543293264	8.015056208944179e-12	No	No
P07988	SFTPB	2.37059564390403	0.0007414338587328	No	No
P07996	THBS1	6.49939308118005	2.28355315365525e-26	No	No
P08133	ANXA6	9.35611376037074	6.59929429022312e-16	No	No
P08174	CD55	3.85396183019156	2.82089040951801e-06	No	No
P08195	SLC3A2	1.39979876662846	0.0014595823616126	No	No
P08238	HSP90AB1	8.74316770193869	6.27571014245583e-21	No	No
P08240	SRPRA	7.20485743269201	4.67425302760844e-12	No	No
P08246	ELANE	3.11283564156846	6.93347018528917e-07	No	No
P08254	MMP3	6.51943690521129	5.65816212422305e-21	No	No
P08294	SOD3	7.36487878699893	4.84332273493107e-26	No	No
P08311	CTSG	4.79993094998866	6.02875189932128e-07	No	No
P08319	ADH4	5.09806098570035	4.87123754369595e-08	No	No
P08397	HMBS	6.10397065240242	1.35745104139633e-08	No	No
P08473	MME	3.53469368451302	1.29938818806283e-09	No	No
P08476	INHBA	8.92808578640627	4.36823085673149e-25	No	No
P08493	MGP	2.94821310057432	1.34004804660929e-07	No	No
P08514	ITGA2B	8.13806524440952	1.2468227963577101e-23	No	No
P08519	LPA	4.13946565833083	1.33062500298458e-13	No	No
P08559	PDHA1	6.50957682089966	7.58992009537651e-17	No	No
P08567	PLEK	4.67117876291957	1.18275814469612e-11	No	No
P08571	CD14	2.2009273396829	2.64090606414765e-07	No	No
P08574	CYC1	8.31668515244632	6.230846774238241e-25	No	No
P08575	PTPRC	6.84836384958601	3.6634532920875e-23	No	No
P08579	SNRPB2	3.55005234843796	1.15082162264368e-10	No	No
P08582	MELTF	2.68927724670499	0.0004816318698925	No	No
P08590	MYL3	5.05868315689036	1.70895469469734e-09	No	No
P08621	SNRNP70	3.50267178442278	1.34678965082688e-05	No	No
P08631	HCK	7.55094483881641	1.00116448232832e-17	No	No
P08648	ITGA5	9.74397153447863	2.6463492039327502e-23	No	No
P08670	VIM	7.90722287116942	9.20866280440719e-24	No	No
P08697	SERPINF2	2.27084785476135	1.06043876780173e-07	No	No
P08708	RPS17	3.4481259566874	0.0001550797397892	No	No
P08709	F7	7.64889238612393	5.22746720396747e-26	No	No
P08754	GNAI3	7.51533180090733	1.35778597304689e-28	No	No
P08758	ANXA5	9.51626217039965	2.04692745433034e-24	No	No
P08833	IGFBP1	6.15765005870785	1.3677506828398801e-21	No	No
P08865	RPSA	8.27991081586725	1.0041798837431901e-17	No	No
P08887	IL6R	7.25383477152323	4.0570243102619e-26	No	No
P08962	CD63	4.44684953237122	7.59753844594408e-16	No	No
P09104	ENO2	11.4103645442161	4.64392182603721e-25	No	No
P09110	ACAA1	3.19279790012947	4.89131312964995e-08	No	No
P09237	MMP7	3.43988154820116	9.05085662572694e-11	No	No
P09326	CD48	2.05648724687357	0.0009842267506648	No	No
P09382	LGALS1	3.88632408577346	2.9496834422367403e-09	No	No
P09417	QDPR	9.8292789589395	5.40816751866559e-17	No	No
P09429	HMGB1	4.76082645963247	3.12030702253259e-13	No	No
P09466	PAEP	11.3877189059197	6.2868001714511e-23	No	No
P09486	SPARC	6.90755393578978	1.47691586589705e-24	No	No
P09493	TPM1	11.5994602896389	1.55144930437559e-24	No	No
P09496	CLTA	8.00958311172387	5.64807113515253e-27	No	No
P09497	CLTB	6.52305400862573	1.7904388866043202e-20	No	No
P09525	ANXA4	4.47771960138728	3.32189925100465e-09	No	No
P09543	CNP	8.25260727478476	2.38286195564239e-29	No	No
P09603	CSF1	8.73675725575397	4.741761528426e-15	No	No
P09619	PDGFRB	9.69656445358482	2.55721350114645e-34	No	No
P09661	SNRPA1	2.8741856330626	4.13779265839155e-07	No	No
P09668	CTSH	4.23676160156582	3.28128416710036e-12	No	No
P09669	COX6C	6.83360541787521	4.28545624147309e-22	No	No
P09769	FGR	4.36670723397588	3.0799593479968e-05	No	No
P09871	C1S	6.5314834292112	2.4065609937706e-25	No	No
P09874	PARP1	3.57023236196209	0.0069419051593144	No	No
P09912	IFI6	6.07028369182376	7.72240874637126e-23	No	No
P09958	FURIN	4.76573154809711	5.2221603989982e-09	No	No
P0C0L4	C4A	5.87345873939989	6.26065445978867e-21	No	No
P0C0L5	C4B	6.74536878918693	9.66586391386086e-24	No	No
P0DJI8	SAA1	1.53691860487439	0.0012786744744478	No	No
P0DOY3	IGLC3	2.68809194964231	1.47492454753105e-07	No	No
P0DP08	IGHV4-38-2	2.91364449291743	5.24075171300493e-07	No	No
P10109	FDX1	1.68637044621446	0.0009321475884634	No	No
P10124	SRGN	6.21934603970499	5.3702693375002e-20	No	No
P10155	RO60	7.39466092787016	3.91106861191627e-22	No	No
P10253	GAA	4.85388237036907	1.07214480514327e-16	No	No
P10301	RRAS	7.94256534160755	1.75736646713236e-21	No	No
P10321	HLA-C	3.73283384572488	6.5140372527201e-05	No	No
P10451	SPP1	7.94285654356782	2.42935043691594e-24	No	No
P10515	DLAT	8.04090595702511	3.8865400581013798e-22	No	No
P10606	COX5B	8.92455383700124	4.30817587767486e-21	No	No
P10619	CTSA	2.12103955011257	0.0001162875574126	No	No
P10620	MGST1	4.96743534982907	0.0003011950932796	No	No
P10644	PRKAR1A	9.54509141607265	8.24800971068109e-32	No	No
P10645	CHGA	6.78748411502637	2.84889804045658e-20	No	No
P10646	TFPI	5.57377028208842	4.72649448533052e-17	No	No
P10720	PF4V1	8.54200087383903	2.72841308298061e-24	No	No
P10721	KIT	3.28993652923045	1.17989259997535e-08	No	No
P10809	HSPD1	12.8199367871472	6.486705888496531e-35	No	No
P10909	CLU	3.64200593046095	2.42038335989848e-14	No	No
P10915	HAPLN1	13.6099124058655	8.06937405779571e-32	No	No
P10916	MYL2	2.68129017766928	1.77530666066117e-10	No	No
P11021	HSPA5	6.47924381553801	1.06251623337486e-23	No	No
P11047	LAMC1	8.68113582266037	7.884650730722721e-23	No	No
P11049	CD37	7.52425507599686	1.87652756667882e-26	No	No
P11142	HSPA8	5.25610332777931	4.59809440743891e-13	No	No
P11150	LIPC	5.98868270925579	5.55659949396495e-10	No	No
P11166	SLC2A1	4.48768422991245	1.13073075301536e-08	No	No
P11169	SLC2A3	8.2288044085489	2.86247704173404e-21	No	No
P11171	EPB41	6.28481914097925	2.44544413229944e-17	No	No
P11177	PDHB	6.47999971581506	2.50806515402412e-16	No	No
P11215	ITGAM	6.14588153342424	1.53915955466958e-06	No	No
P11216	PYGB	3.51514938935656	2.97926563651649e-06	No	No
P11226	MBL2	3.94472980581134	4.5382144825788605e-15	No	No
P11233	RALA	8.23095500562323	4.7609057640739e-27	No	No
P11234	RALB	8.80953913837362	2.34197739757079e-31	No	No
P11277	SPTB	5.75071425300725	1.66251598143294e-17	No	No
P11310	ACADM	8.00587428210718	9.781334915800151e-23	No	No
P11362	FGFR1	9.58525145475044	3.71347926098566e-23	No	No
P11387	TOP1	8.88384007676183	1.50381345307734e-13	No	No
P11413	G6PD	5.4196250962939	4.8351698256738e-14	No	No
P11441	UBL4A	3.78149650950628	5.17296996464763e-10	No	No
P11597	CETP	3.73963794833807	3.1163085166335698e-12	No	No
P11717	IGF2R	2.64343755377697	5.68830613608648e-07	No	No
P11766	ADH5	4.63731517430914	1.02784588204724e-13	No	No
P11940	PABPC1	4.15892419148384	4.83365086590142e-14	No	No
P12004	PCNA	6.9587036850863	1.7872264139738098e-18	No	No
P12081	HARS1	4.83229620882246	3.18912061236495e-06	No	No
P12107	COL11A1	3.01013666755135	1.4662112218046402e-09	No	No
P12109	COL6A1	2.62818003402351	7.28151906552279e-08	No	No
P12110	COL6A2	6.01443778142114	4.8277286536421e-17	No	No
P12111	COL6A3	3.2598250594996	2.3334099132293896e-11	No	No
P12236	SLC25A6	6.12726101557485	1.80697148334654e-19	No	No
P12259	F5	6.17581914793573	2.9706896947099e-23	No	No
P12268	IMPDH2	6.24709037028223	7.88902163133843e-11	No	No
P12270	TPR	2.53217858385962	0.0003762105453354	No	No
P12273	PIP	4.98895131858624	1.0465672146183001e-10	No	No
P12277	CKB	5.90704001167421	4.00569900601617e-13	No	No
P12318	FCGR2A	3.01243195245312	3.21536870372044e-07	No	No
P12429	ANXA3	6.27078645846695	1.8864318324801e-15	No	No
P12532	CKMT1B	3.43956516163869	6.23737490874046e-06	No	No
P12644	BMP4	11.166123884613	1.16128348496624e-38	No	No
P12814	ACTN1	8.45717010656455	1.16450184973473e-23	No	No
P12829	MYL4	4.23109226970115	8.48226239099397e-13	No	No
P12830	CDH1	7.75043171417453	6.8476745654419e-27	No	No
P12882	MYH1	4.01090106214067	8.89313287632118e-14	No	No
P12883	MYH7	6.41528136409904	3.3021896475505e-21	No	No
P12931	SRC	10.1159235337949	4.52434385772675e-25	No	No
P12956	XRCC6	10.589271981647	1.9526240296886397e-18	No	No
P13010	XRCC5	9.39744446599472	1.31552371541529e-16	No	No
P13073	COX4I1	8.99249692990344	2.9589488008441904e-31	No	No
P13224	GP1BB	6.41063154433099	2.91868894658482e-12	No	No
P13284	IFI30	4.34254073919871	2.25221060211832e-09	No	No
P13497	BMP1	7.27328752347866	9.75438457931647e-25	No	No
P13521	SCG2	6.78940237051541	5.19841469711977e-24	No	No
P13591	NCAM1	7.73748741505894	3.82325753229848e-25	No	No
P13598	ICAM2	3.61627690655408	4.30940595238306e-12	No	No
P13611	VCAN	7.50839669283269	2.6778338769260803e-19	No	No
P13612	ITGA4	6.77330184077586	9.565733498334081e-17	No	No
P13639	EEF2	3.60304161550541	2.17966721700051e-06	No	No
P13667	PDIA4	7.98777484390944	2.01970812715715e-25	No	No
P13674	P4HA1	11.9302163857382	5.16713713473651e-37	No	No
P13716	ALAD	4.21023854975874	1.64209497618371e-10	No	No
P13727	PRG2	7.03467212950791	4.71441095142045e-24	No	No
P13747	HLA-E	5.21834441274861	1.0262652366438801e-15	No	No
P13796	LCP1	4.99215237348998	4.08095309653775e-19	No	No
P13797	PLS3	7.32021628346784	2.4050648839715802e-20	No	No
P13798	APEH	9.22098617622067	1.6609345913743502e-25	No	No
P13804	ETFA	9.45791427956525	8.87068942152633e-27	No	No
P13805	TNNT1	5.18504523185799	6.4887574115718e-20	No	No
P13807	GYS1	4.32140639868399	4.7123752353385396e-11	No	No
P13861	PRKAR2A	10.1336803038125	5.140946326970431e-31	No	No
P13942	COL11A2	6.62571701926223	2.37131045918707e-17	No	No
P14151	SELL	3.5166945244494	6.73084033791995e-13	No	No
P14174	MIF	9.1116584513415	3.53382532494873e-17	No	No
P14209	CD99	3.98844464830721	7.729565436822821e-09	No	No
P14314	PRKCSH	8.090372154161	9.023018168830561e-21	No	No
P14317	HCLS1	10.7910960936135	2.68895856859993e-33	No	No
P14384	CPM	7.446268668388	1.3353124843873e-07	No	No
P14406	COX7A2	7.67300395605907	1.16012718036299e-22	No	No
P14543	NID1	7.90805442588778	2.97942129950322e-25	No	No
P14618	PKM	3.35218984843542	1.62649962219885e-10	No	No
P14625	HSP90B1	7.58941667354837	1.78459623328063e-25	No	No
P14735	IDE	5.35445114856731	1.36277434474026e-06	No	No
P14770	GP9	12.4489532733312	2.99069767094443e-35	No	No
P14778	IL1R1	7.56031455591981	7.55499455643915e-23	No	No
P14780	MMP9	3.51723888501175	6.80567197293366e-07	No	No
P14866	HNRNPL	4.69855694964196	0.0001802918140043	No	No
P14868	DARS1	8.46436145066238	7.94100240736948e-24	No	No
P14927	UQCRB	4.99060845538181	3.72533022194092e-11	No	No
P15144	ANPEP	1.75233602492581	0.0001811434818031	No	No
P15153	RAC2	10.8002334054421	1.25341545092911e-19	No	No
P15169	CPN1	4.25217664821858	8.560804950369292e-15	No	No
P15170	GSPT1	7.19268313659113	6.10029611495975e-22	No	No
P15260	IFNGR1	4.04116175798652	1.09717538968265e-10	No	No
P15291	B4GALT1	5.1352789268712	1.877030011162e-12	No	No
P15311	EZR	4.18218761585564	0.000668931124209	No	No
P15374	UCHL3	9.33418229477289	7.455343390308071e-31	No	No
P15529	CD46	2.52726582704538	2.03084346960649e-08	No	No
P15531	NME1	3.83668217668185	3.77102173043021e-09	No	No
P15586	GNS	5.7349850229365	4.86005779572215e-12	No	No
P15880	RPS2	7.34788462145125	2.5303118657232e-18	No	No
P15927	RPA2	2.22157297303103	0.0048294247138978	No	No
P15941	MUC1	8.76050258318552	1.82691465564294e-16	No	No
P16070	CD44	5.74283062865102	2.30023793586655e-13	No	No
P16104	H2AX	5.71761668820242	2.03525263407972e-14	No	No
P16109	SELP	4.47741175416509	1.1869562522374301e-10	No	No
P16112	ACAN	6.36868016476285	1.4345201350022102e-20	No	No
P16150	SPN	7.17348154434283	1.29565778241964e-28	No	No
P16157	ANK1	7.23244723909436	1.14358058794492e-23	No	No
P16219	ACADS	4.10930566424517	3.80345738993948e-07	No	No
P16234	PDGFRA	10.3860993276714	1.33691660129878e-34	No	No
P16278	GLB1	8.48788899753639	3.8946144033977e-22	No	No
P16284	PECAM1	5.11533487032145	4.8077657857745e-15	No	No
P16298	PPP3CB	6.02977852182454	4.0419884284914e-14	No	No
P16401	H1-5	8.40041101836365	4.06807457348096e-08	No	No
P16422	EPCAM	3.10017627121131	1.72456492129092e-07	No	No
P16435	POR	9.76966190317362	3.61454584582519e-22	No	No
P16452	EPB42	4.50304492847895	9.44269994982589e-10	No	No
P16615	ATP2A2	9.10585055708535	7.19281220907369e-27	No	No
P16662	UGT2B7	3.59819165582705	4.43712388989618e-06	No	No
P16671	CD36	6.30945147447216	6.65340472403023e-16	No	No
P16870	CPE	9.19300508789634	1.11038559734776e-12	No	No
P16871	IL7R	12.5520571039657	3.78126298687346e-37	No	No
P16885	PLCG2	6.48926531061985	5.99993510866393e-15	No	No
P16989	YBX3	4.18634731198845	2.6886803885429203e-09	No	No
P17050	NAGA	5.98659136946353	4.1913221909675804e-17	No	No
P17096	HMGA1	3.14585251626928	7.8997574146899e-05	No	No
P17181	IFNAR1	2.36016674473463	1.07319364835463e-06	No	No
P17301	ITGA2	4.98022213209312	2.68962021102266e-12	No	No
P17655	CAPN2	9.41579192932696	2.98229829348497e-27	No	No
P17812	CTPS1	5.95715636375504	1.24821421101213e-14	No	No
P17844	DDX5	5.21028694402408	1.51275885980106e-07	No	No
P17931	LGALS3	3.21989923169382	5.71596671058407e-05	No	No
P17936	IGFBP3	1.12071306631089	0.0050311810237226	No	No
P17980	PSMC3	10.9462928302794	3.18966924256233e-32	No	No
P17987	TCP1	10.7538330356508	2.12707268269333e-21	No	No
P18031	PTPN1	7.75636985216964	2.43223236977432e-21	No	No
P18054	ALOX12	8.71382268569523	9.65998598928068e-24	No	No
P18075	BMP7	2.32443047915741	4.6909563004373e-07	No	No
P18077	RPL35A	4.92800318449634	8.49289863677732e-06	No	No
P18084	ITGB5	8.57952474147061	4.38037870942737e-23	No	No
P18085	ARF4	9.06343045204574	2.6540855600292e-27	No	No
P18124	RPL7	5.12016779825223	2.14812505780776e-06	No	No
P18206	VCL	2.92535295214647	2.7049692819336503e-10	No	No
P18283	GPX2	1.88573453340276	7.49281240250068e-05	No	No
P18428	LBP	4.88873720399744	1.0212307887903e-14	No	No
P18433	PTPRA	6.88832260984515	3.1814716775993398e-18	No	No
P18621	RPL17	6.56404907023031	8.819043544670239e-11	No	No
P18827	SDC1	7.35841712438532	4.208506386905099e-31	No	No
P18887	XRCC1	4.28506997233305	8.85261565777519e-08	No	No
P19021	PAM	4.1679500871092	6.741525010280091e-14	No	No
P19022	CDH2	4.16603969090707	4.86996330444297e-11	No	No
P19086	GNAZ	8.12805857928804	1.97508865807049e-26	No	No
P19237	TNNI1	5.67355045636411	7.133446959611321e-23	No	No
P19320	VCAM1	3.86719385989826	1.00717832183234e-14	No	No
P19338	NCL	9.40529221306991	4.4117067525382804e-23	No	No
P19367	HK1	9.77724863947796	2.94821157058655e-28	No	No
P19397	CD53	9.36814431726775	2.49981050865176e-24	No	No
P19404	NDUFV2	6.30986874337975	8.66623483863618e-24	No	No
P19440	GGT1	1.63426281028267	0.0074794579832134	No	No
P19526	FUT1	3.68757144941684	6.27121122657158e-05	No	No
P19634	SLC9A1	6.60575416526613	3.49298593710078e-21	No	No
P19823	ITIH2	5.88775721897956	1.3609322120822802e-23	No	No
P19827	ITIH1	6.35425899672324	3.1794636975497097e-28	No	No
P19835	CEL	5.97784350725744	5.0447458055228896e-18	No	No
P19838	NFKB1	5.53295338532729	1.32648697531059e-09	No	No
P19883	FST	11.5675177796342	1.99393189762296e-29	No	No
P19971	TYMP	3.1085444078701	5.21996789890875e-07	No	No
P20036	HLA-DPA1	6.19026636332316	1.42605721976476e-22	No	No
P20042	EIF2S2	5.46618395690481	3.99788056772808e-07	No	No
P20073	ANXA7	3.46528137657902	8.20662625850055e-06	No	No
P20142	PGC	6.61544583601439	5.10540505071805e-22	No	No
P20160	AZU1	10.2056838888282	2.6923321537632297e-22	No	No
P20290	BTF3	6.6095793290435	6.49857516865771e-06	No	No
P20338	RAB4A	6.69897368227903	3.0077569928831604e-20	No	No
P20339	RAB5A	6.56507874405465	2.41678247685892e-21	No	No
P20340	RAB6A	8.7750794831448	2.38904991369216e-27	No	No
P20618	PSMB1	7.83620167303636	1.2340990700185601e-25	No	No
P20674	COX5A	9.62104217987383	6.16986105399072e-31	No	No
P20700	LMNB1	6.13157705602243	2.0829456714349503e-25	No	No
P20701	ITGAL	6.76029801261948	1.9876840376787e-15	No	No
P20774	OGN	5.99950318329223	5.4613538859208295e-22	No	No
P20810	CAST	6.43369884725172	1.5625618595898901e-21	No	No
P20851	C4BPB	6.00504306002743	1.11848144530121e-19	No	No
P20908	COL5A1	10.8727090241021	1.7642089473310098e-30	No	No
P20962	PTMS	7.45692175436927	8.59911341408268e-27	No	No
P20963	CD247	3.57182116451012	1.11130391382936e-05	No	No
P21266	GSTM3	8.61859724864941	4.46732901208936e-21	No	No
P21281	ATP6V1B2	7.12919742920396	4.934480751738e-24	No	No
P21291	CSRP1	10.6894668957473	7.48201333555459e-37	No	No
P21333	FLNA	6.75972055743704	3.04571741918363e-23	No	No
P21583	KITLG	4.78753924132485	1.20357766711239e-08	No	No
P21589	NT5E	2.98666471032206	7.4111689722769e-06	No	No
P21731	TBXA2R	4.63951002276383	1.5483061978828802e-14	No	No
P21796	VDAC1	10.1937000398481	1.04304219870465e-25	No	No
P21802	FGFR2	12.6865980403406	4.54879555113799e-17	No	No
P21810	BGN	8.64945246306376	1.6217155366535199e-22	No	No
P21815	IBSP	3.6631066241309	4.48432015352822e-13	No	No
P21912	SDHB	8.60457607086107	3.75029199983287e-28	No	No
P21926	CD9	5.26400808202381	2.19841315042816e-18	No	No
P21964	COMT	6.58990072187368	6.787103092059471e-15	No	No
P21980	TGM2	8.59127833646178	2.0447896754841e-18	No	No
P22003	BMP5	4.37235831100763	2.9908299169961095e-11	No	No
P22059	OSBP	7.43474973231001	2.05269075293308e-17	No	No
P22061	PCMT1	6.76910959714915	9.91814324340824e-18	No	No
P22102	GART	5.8615985569052	1.99626175002067e-12	No	No
P22105	TNXB	5.208482662821	1.48682439552899e-19	No	No
P22223	CDH3	12.9694795916199	1.15944449507049e-30	No	No
P22234	PAICS	10.1916704449224	2.8664176532406997e-29	No	No
P22303	ACHE	4.58961665997402	3.97810637687863e-06	No	No
P22304	IDS	9.1656296124794	9.478963939421821e-23	No	No
P22307	SCP2	5.9367595150935	5.360996586443089e-16	No	No
P22314	UBA1	6.78311063587979	1.59644364521126e-13	No	No
P22352	GPX3	3.15671750118959	1.65633329928162e-10	No	No
P22455	FGFR4	3.65590848583028	9.79871551489389e-07	No	No
P22466	GAL	4.76280076054987	3.87471607226262e-10	No	No
P22607	FGFR3	8.11975429480247	1.4442731590219599e-12	No	No
P22626	HNRNPA2B1	9.68139557610522	1.7261833555982e-16	No	No
