Protein_Group	Genes	SAX_22001_M1_vs_RAW_22001_M1_logFC	SAX_22001_M1_vs_RAW_22001_M1_pval	Removed?	Contaminant?
Q8NBJ7	SUMF2	5.23955647382136	2.61501185863865e-05	No	No
Q8NBM8	PCYOX1L	7.24928372747645	5.14023663057893e-07	No	No
Q8NBP7	PCSK9	5.34257841805981	4.8870036791686205e-14	No	No
Q8NBQ5	HSD17B11	6.09653645754268	2.95226341667376e-08	No	No
Q8NBR6	MINDY2	4.61047411070465	1.49569172360997e-05	No	No
Q8NBX0	SCCPDH	7.43142405351338	1.5027238274935199e-13	No	No
Q8NBZ7	UXS1	5.94988542646222	1.3782463467401e-07	No	No
Q8NC44	RETREG2	4.16420956154596	3.13288453773991e-05	No	No
Q8NCG7	DAGLB	5.39840046139979	0.0001704235640504	No	No
Q8NCW5	NAXE	7.67535782793847	4.1569002404498096e-11	No	No
Q8ND76	CCNY	6.25509196521885	5.3480773507683e-11	No	No
Q8NDA2	HMCN2	7.71107251302164	1.7516218893791901e-09	No	No
Q8NDB2	BANK1	4.41214236618487	0.0044725431556457	No	No
Q8NDH3	NPEPL1	5.06573503143703	3.77532003614825e-06	No	No
Q8NE71	ABCF1	5.73578345027969	1.2097196416752e-06	No	No
Q8NE86	MCU	8.01429431678419	6.03307957918202e-09	No	No
Q8NES3	LFNG	5.62974174103281	8.01281557307411e-07	No	No
Q8NEU8	APPL2	8.31740180462104	5.65830650556281e-08	No	No
Q8NF50	DOCK8	6.86600705762227	5.78554024659143e-10	No	No
Q8NFH8	REPS2	5.09977838037847	2.03744350706369e-07	No	No
Q8NFQ8	TOR1AIP2	5.49351143421287	8.47136596240797e-07	No	No
Q8NFV4	ABHD11	6.46499073073179	7.94884031011053e-06	No	No
Q8NFY4	SEMA6D	9.39488065783438	2.18310024089199e-05	No	No
Q8NFZ4	NLGN2	6.08363628986095	2.27736553150328e-08	No	No
Q8NFZ8	CADM4	4.02332390503898	5.30156769197692e-05	No	No
Q8NG06	TRIM58	7.78209855185243	1.06461024420518e-14	No	No
Q8NG11	TSPAN14	7.62743460766566	1.48267948891833e-11	No	No
Q8NHG7	SVIP	6.59540561957238	2.08483920589399e-07	No	No
Q8NI99	ANGPTL6	3.25391762270098	3.87744851971288e-06	No	No
Q8TAB3	PCDH19	7.73236074330703	1.0552177132524099e-11	No	No
Q8TB96	ITFG1	8.32417253753134	1.02200669276026e-11	No	No
Q8TBC4	UBA3	6.17675842672065	1.09644475115946e-10	No	No
Q8TBF2	PRXL2B	4.43951727210001	4.3391983325792e-05	No	No
Q8TBX8	PIP4K2C	4.20100120760463	0.0010997644096455	No	No
Q8TC07	TBC1D15	6.09862261372547	7.05244878850192e-06	No	No
Q8TCJ2	STT3B	4.82239644799789	8.52024825173168e-06	No	No
Q8TCS8	PNPT1	3.49615905268651	0.0034723990449789	No	No
Q8TCT9	HM13	6.85533136968055	1.60481742683975e-08	No	No
Q8TCZ2	CD99L2	8.47315100984802	1.21894665353924e-12	No	No
Q8TD06	AGR3	10.6509872198543	2.62834075374203e-08	No	No
Q8TD16	BICD2	6.16007759516375	9.13237226070585e-06	No	No
Q8TD19	NEK9	6.09217016669663	5.16531388329721e-06	No	No
Q8TD55	PLEKHO2	9.08484392320727	5.486616782860741e-15	No	No
Q8TDH9	BLOC1S5	4.73945522291034	0.0001635493408489	No	No
Q8TDY8	IGDCC4	5.80404762268981	4.91554883707217e-06	No	No
Q8TDZ2	MICAL1	7.10768228702231	3.3115684967594e-09	No	No
Q8TE77	SSH3	4.84572726903447	1.36097582905689e-05	No	No
Q8TEA8	DTD1	5.4439194714529	3.43864129222504e-07	No	No
Q8TEQ0	SNX29	2.90919015325933	0.0058376879766422	No	No
Q8TEU8	WFIKKN2	10.0941610313883	9.522817974594928e-11	No	No
Q8TEW0	PARD3	5.58613288178538	9.1029117125449e-06	No	No
Q8TF05	PPP4R1	4.15770714358303	5.70730530892373e-05	No	No
Q8TF42	UBASH3B	7.72213413366553	1.77309974835946e-10	No	No
Q8TF66	LRRC15	9.50165296543306	3.1320341585947403e-14	No	No
Q8WTU2	SSC4D	3.66017898569534	0.0003387143272978	No	No
Q8WU76	SCFD2	4.20080440386298	0.0001733153199521	No	No
Q8WU79	SMAP2	4.08812442665653	0.0010920758074863	No	No
Q8WUD1	RAB2B	8.53359017605779	7.33009769115956e-17	No	No
Q8WUH6	TMEM263	3.68467116808422	0.0004350767160646	No	No
Q8WUJ3	CEMIP	4.74320371957536	0.0057263698892498	No	No
Q8WUM4	PDCD6IP	9.82656393881204	1.0699191996504699e-16	No	No
Q8WUT4	LRRN4	9.8131818501615	1.2329646751643699e-11	No	No
Q8WUW1	BRK1	7.36199944382886	1.1225915879764599e-11	No	No
Q8WV99	ZFAND2B	4.91551744018947	4.20911780894606e-06	No	No
Q8WVJ2	NUDCD2	5.46355313535305	1.85348804483127e-05	No	No
Q8WVM8	SCFD1	6.23490943965506	6.82248169476102e-07	No	No
Q8WVN6	SECTM1	4.31213092565289	7.17591579221923e-05	No	No
Q8WVQ1	CANT1	4.33604234906627	0.0004183029754443	No	No
Q8WVT3	TRAPPC12	4.06235183605402	0.0001753401859172	No	No
Q8WW59	SPRYD4	4.38512479865967	7.23193636865167e-06	No	No
Q8WWA0	ITLN1	1.72326782910194	0.006870507255851	No	No
Q8WWA1	TMEM40	9.23840643120357	1.98437614619678e-07	No	No
Q8WWI5	SLC44A1	8.14769368388808	4.627319159158449e-13	No	No
Q8WWM7	ATXN2L	3.74954986296373	0.0028116517993354	No	No
Q8WWQ8	STAB2	8.57182763865997	6.17081577199817e-08	No	No
Q8WWV6	FCAMR	4.50056399349625	3.30439176245103e-05	No	No
Q8WXE9	STON2	6.31981870174826	2.11191148705065e-09	No	No
Q8WXF7	ATL1	7.34648333915863	7.76875421942373e-09	No	No
Q8WXG6	MADD	5.93014945700544	5.21685306116144e-12	No	No
Q8WYN0	ATG4A	5.03606343912726	1.15253400322916e-06	No	No
Q8WZ42	TTN	7.22141115294906	7.99493999425723e-10	No	No
Q8WZA0	LZIC	5.9264688722143	1.1021353626538102e-09	No	No
Q8WZA1	POMGNT1	5.58624588681853	4.24258232172966e-06	No	No
Q92187	ST8SIA4	10.703313753861	1.0792965611744301e-20	No	No
Q92499	DDX1	6.61456913485745	1.22265215078965e-12	No	No
Q92530	PSMF1	3.79446811131989	0.0011701212361621	No	No
Q92538	GBF1	4.44861397314311	2.16947398376945e-06	No	No
Q92539	LPIN2	5.09019482381165	1.82475209135998e-06	No	No
Q92542	NCSTN	3.79540220502579	0.0010557042791028	No	No
Q92544	TM9SF4	3.59163994382398	0.0005549958021696	No	No
Q92556	ELMO1	6.17180895986148	7.89828467091559e-06	No	No
Q92572	AP3S1	5.3542794529222	3.05513514158265e-08	No	No
Q92575	UBXN4	4.93830511322533	3.68318002607081e-06	No	No
Q92597	NDRG1	7.38232887333158	7.29308420257997e-07	No	No
Q92598	HSPH1	7.76838325770108	1.11372112989907e-10	No	No
Q92600	CNOT9	4.43314087373992	1.03947130088902e-05	No	No
Q92609	TBC1D5	5.70296648823539	2.45080843461924e-06	No	No
Q92614	MYO18A	7.0720446132823	1.516120541099e-09	No	No
Q92619	ARHGAP45	9.73268672015483	4.891435221541671e-19	No	No
Q92625	ANKS1A	6.11659710354375	5.42220038633848e-09	No	No
Q92673	SORL1	12.784860479669	4.98976103485229e-15	No	No
Q92688	ANP32B	6.84769356319291	1.01096694749591e-10	No	No
Q92692	NECTIN2	4.04316237255573	0.0035517396310561	No	No
Q92696	RABGGTA	6.09720398217023	5.17740407222963e-07	No	No
Q92734	TFG	8.18937212131309	2.51962907473073e-13	No	No
Q92747	ARPC1A	3.65746832923543	0.00071753124497	No	No
Q92752	TNR	10.8405156287504	2.40831790736131e-08	No	No
Q92783	STAM	3.5818205788333	0.0036862086063121	No	No
Q92824	PCSK5	8.33743213839971	3.24477333534579e-08	No	No
Q92841	DDX17	5.87646247416152	1.64640182394435e-07	No	No
Q92882	OSTF1	7.51449334690621	1.20013091634824e-11	No	No
Q92888	ARHGEF1	5.04215593205443	0.0011964935682992	No	No
Q92890	UFD1	6.57129215215839	4.075510413416691e-09	No	No
Q92900	UPF1	4.64899612039442	2.71134381718128e-05	No	No
Q92905	COPS5	8.75701142308179	7.41457733333822e-14	No	No
Q92930	RAB8B	6.97588168627731	1.18280865609258e-05	No	No
Q92973	TNPO1	6.28358130493346	5.56983107571815e-06	No	No
Q92974	ARHGEF2	5.36286753370134	5.34054226308957e-08	No	No
Q93008	USP9X	5.24630836239247	0.0011236678302247	No	No
Q93009	USP7	2.64886453462137	0.0063886215511293	No	No
Q93034	CUL5	4.55571243796454	9.64663470076591e-05	No	No
Q93050	ATP6V0A1	7.82319992901676	2.5342494977418698e-12	No	No
Q93052	LPP	7.50792281597594	5.37457376317547e-07	No	No
Q969E2	SCAMP4	5.70328964054592	4.31099123307967e-07	No	No
Q969J3	BORCS5	7.1649321872474	1.79895555620677e-10	No	No
Q969M3	YIPF5	4.34275852302862	1.38693819492533e-05	No	No
Q969P0	IGSF8	3.58189960964209	0.0002245442838316	No	No
Q969T9	WBP2	7.43186937269377	2.22584719990504e-12	No	No
Q969X0	RILPL2	6.23680057342985	1.30712844571501e-08	No	No
Q969X1	TMBIM1	6.61175100620298	3.4236521287354204e-09	No	No
Q969X5	ERGIC1	5.58376451784406	2.85696004630594e-07	No	No
Q969Z0	TBRG4	3.2225284278001	0.0070336049282881	No	No
Q96A00	PPP1R14A	7.44444247360994	2.08520373196446e-07	No	No
Q96A26	FAM162A	7.81399899366855	3.02731757571e-14	No	No
Q96A33	CCDC47	5.25833642064982	1.59241884888229e-06	No	No
Q96A49	SYAP1	4.5470790747572	9.4116514430992e-06	No	No
Q96A65	EXOC4	4.98552508246851	2.02653258537728e-05	No	No
Q96AB3	ISOC2	2.77699082276579	0.0009936539578299	No	No
Q96AC1	FERMT2	5.86629603224169	2.60433703582638e-06	No	No
Q96AG4	LRRC59	8.40441367051806	3.65505637362646e-10	No	No
Q96AP7	ESAM	8.98659097335381	6.55486479287838e-13	No	No
Q96AX1	VPS33A	2.53750498295437	0.0091756161532464	No	No
Q96AX2	RAB37	7.96579626303421	3.91472453399594e-15	No	No
Q96B97	SH3KBP1	5.12216091233354	1.00317040072162e-05	No	No
Q96BJ3	AIDA	5.95052382628182	5.68505395550561e-07	No	No
Q96BM9	ARL8A	6.68454192478699	9.59478591294264e-09	No	No
Q96BS2	TESC	6.33912081803131	1.75644951652027e-10	No	No
Q96BZ4	PLD4	6.8987887949513	2.60489169518894e-06	No	No
Q96C19	EFHD2	6.65054844616738	3.05273063896333e-09	No	No
Q96C24	SYTL4	9.33674379953723	3.91241962218282e-11	No	No
Q96C86	DCPS	7.04081766895401	3.7840831046008903e-10	No	No
Q96CG8	CTHRC1	3.31957491144866	0.0016694425997631	No	No
Q96CN7	ISOC1	8.20658035859405	6.828417377524641e-09	No	No
Q96CS3	FAF2	5.12106111512029	3.52363746027287e-07	No	No
Q96CW1	AP2M1	6.2574562189049	5.4593224619641e-05	No	No
Q96D15	RCN3	6.56723492663928	1.25814792089431e-08	No	No
Q96DA0	ZG16B	10.7943562641245	1.7928667569965e-17	No	No
Q96DR8	MUCL1	4.99985341916916	3.04938366788389e-07	No	No
Q96DZ1	ERLEC1	2.95777214158749	0.00528629861838	No	No
Q96DZ9	CMTM5	10.0587778425799	5.9799320043507596e-18	No	No
Q96E17	RAB3C	6.00779541850708	2.57300525902704e-10	No	No
Q96EM0	L3HYPDH	3.5141417656681	0.0020372888079871	No	No
Q96EP0	RNF31	3.1201678019854	0.0086219353549015	No	No
Q96EP5	DAZAP1	4.56170530660458	3.08559085240675e-05	No	No
Q96EY8	MMAB	4.1908838899257	0.0002926373793804	No	No
Q96F24	NRBF2	4.1568488259691	4.60891605434695e-05	No	No
Q96FH0	BORCS8	3.14463773166242	0.0013475893928656	No	No
Q96FW1	OTUB1	6.68418281334822	1.7553816648670601e-09	No	No
Q96FZ7	CHMP6	6.05794352325016	9.97812130748027e-07	No	No
Q96G03	PGM2	7.25215030792742	1.89687698557727e-08	No	No
Q96G23	CERS2	7.29014199167965	1.4151715685785e-09	No	No
Q96GK7	FAHD2A	2.65371245771053	0.0046629118339482	No	No
Q96GS4	BORCS6	7.14297821704585	4.13779999948893e-12	No	No
Q96GW7	BCAN	8.28319976626205	3.29953604372102e-10	No	No
Q96H20	SNF8	5.26350879333781	4.27052966386047e-06	No	No
Q96HC4	PDLIM5	9.46121814544975	2.5288734333699e-11	No	No
Q96HD1	CRELD1	6.7503792457226	5.5905783836642606e-09	No	No
Q96HE7	ERO1A	6.55521987355795	1.37957693307734e-07	No	No
Q96HN2	AHCYL2	7.43030101303023	3.1705630822957697e-12	No	No
Q96HP0	DOCK6	3.6665988325804	0.000195955183882	No	No
Q96HS1	PGAM5	6.54713722439416	1.43825319923218e-06	No	No
Q96I99	SUCLG2	4.99196042520352	4.00912188198327e-05	No	No
Q96IJ6	GMPPA	3.32704573176114	0.0019843382249114	No	No
Q96IU4	ABHD14B	4.69701922849002	2.61683825251051e-05	No	No
Q96IX5	ATP5MK	7.18823126912302	4.3445888955105e-12	No	No
Q96J02	ITCH	4.06081990317238	0.0002408249198186	No	No
Q96J42	TXNDC15	4.05595926174361	0.0012202838991858	No	No
Q96JB5	CDK5RAP3	5.29232521403424	4.37774584479484e-08	No	No
Q96JC1	VPS39	3.97775082488486	4.87113929987128e-05	No	No
Q96JI7	SPG11	3.0490559350785	0.0035871031664345	No	No
Q96JJ7	TMX3	7.10795852163846	4.99006072359276e-09	No	No
Q96JP9	CDHR1	5.961741306129	7.85009054718245e-09	No	No
Q96JQ0	DCHS1	10.009381508805	4.56899288466057e-12	No	No
Q96K17	BTF3L4	7.38668331192968	9.28550653478344e-12	No	No
Q96K21	ZFYVE19	4.47369147675923	1.65753728793859e-05	No	No
Q96K49	TMEM87B	5.21221360946339	7.16045500060164e-08	No	No
Q96K76	USP47	6.98419147448593	8.322469096611219e-11	No	No
Q96KP1	EXOC2	5.5517990468064	1.94736072106821e-06	No	No
Q96KP4	CNDP2	9.15009641008142	2.6603257728048e-13	No	No
Q96LA6	FCRL1	3.71477575906011	0.0017617101660947	No	No
Q96LZ7	RMDN2	3.12129578241695	0.0087271657431816	No	No
Q96M27	PRRC1	6.26783900409636	2.83999730339596e-08	No	No
Q96M96	FGD4	4.37061850926708	0.0006718905552435	No	No
Q96MK2	RIPOR3	5.70159262932662	4.71697540952805e-10	No	No
Q96MK3	FAM20A	6.50616691634441	3.20450599979377e-08	No	No
Q96MX0	CMTM3	4.66311188643023	1.24461477688237e-06	No	No
Q96MY1	NOL4L	8.69543681234917	6.88277082192116e-13	No	No
Q96N67	DOCK7	3.67147064921818	0.0002493882610304	No	No
Q96NA2	RILP	6.0964274550011	1.31192882008825e-07	No	No
Q96P48	ARAP1	8.51602353544062	2.42556247425276e-10	No	No
Q96P63	SERPINB12	4.68592782800465	0.0029482147047469	No	No
Q96P70	IPO9	3.38388259249932	0.0011658408155182	No	No
Q96PC5	MIA2	4.58844695310261	2.19597208687185e-05	No	No
Q96PX8	SLITRK1	9.76439624385798	3.26043492485318e-14	No	No
Q96QA5	GSDMA	6.14192823977849	1.94817965226144e-05	No	No
Q96QK1	VPS35	7.55725801061906	4.22432339185067e-14	No	No
Q96QR1	SCGB3A1	8.07290879613927	9.95967038465169e-13	No	No
Q96QR8	PURB	6.71339865856383	2.5862600629992e-11	No	No
Q96RD7	PANX1	5.2770601794661	3.29167109945677e-06	No	No
Q96RF0	SNX18	6.04482640003446	6.6545841661957e-08	No	No
Q96RI0	F2RL3	6.05284605807087	4.83815942930069e-06	No	No
Q96RL7	VPS13A	8.01826148824391	4.14012240818048e-11	No	No
Q96RP7	GAL3ST4	3.20820520066051	0.002356077463049	No	No
Q96S86	HAPLN3	6.81116383691874	2.1698327337848e-08	No	No
Q96S97	MYADM	6.94756258739599	7.95584186351932e-13	No	No
Q96S99	PLEKHF1	6.83389393924925	1.05490833857982e-10	No	No
Q96SB3	PPP1R9B	7.47654274739007	1.60092638230986e-12	No	No
Q96SL4	GPX7	4.50717391609152	1.88079778622328e-05	No	No
Q96T51	RUFY1	3.89365584131478	8.67008678046985e-06	No	No
Q96TC7	RMDN3	8.14806744088238	1.2532425235885e-13	No	No
Q99417	MYCBP	6.99562908352317	4.7226742802663e-13	No	No
Q99418	CYTH2	5.85872448594967	6.37857592489143e-08	No	No
Q99426	TBCB	6.98667839438783	1.02078806550546e-06	No	No
Q99435	NELL2	10.4429695781053	4.9997720124385704e-17	No	No
Q99436	PSMB7	11.1108232454263	1.43929598809392e-14	No	No
Q99439	CNN2	4.91721862172704	2.84585869336672e-05	No	No
Q99442	SEC62	4.41814681948093	0.0003970941977704	No	No
Q99460	PSMD1	7.91242554703812	7.697407836002121e-14	No	No
Q99470	SDF2	4.439676747952	1.83657346572397e-06	No	No
Q99471	PFDN5	7.18173556104511	8.81244963892422e-09	No	No
Q99501	GAS2L1	6.89591493537465	5.9465909469946e-07	No	No
Q99519	NEU1	6.97033244984072	1.3205791905469e-05	No	No
Q99523	SORT1	3.5494606168169	7.48419759259136e-05	No	No
Q99536	VAT1	2.95127551146629	0.0016879016600488	No	No
Q99538	LGMN	4.4659226155368	9.0262817457418e-06	No	No
Q99542	MMP19	12.9031213053111	5.3274932715362904e-17	No	No
Q99574	SERPINI1	9.30443016490666	1.81898660904227e-14	No	No
Q99598	TSNAX	5.98314377993922	3.75590676766372e-08	No	No
Q99614	TTC1	5.56895565974689	2.33254905145354e-07	No	No
Q99615	DNAJC7	3.47260146916856	0.0001979796187454	No	No
Q99623	PHB2	8.9440845547038	2.07150775697209e-09	No	No
Q99627	COPS8	7.68158416118708	5.9966348566602794e-12	No	No
Q99653	CHP1	7.32082004089681	9.919836447816201e-10	No	No
Q99674	CGREF1	3.60402237297155	2.85118215760067e-05	No	No
Q99683	MAP3K5	5.97388651942257	1.69519267797182e-06	No	No
Q99685	MGLL	8.23944074537999	8.85952627165089e-09	No	No
Q99704	DOK1	7.2841061439651	8.13776262434732e-13	No	No
Q99714	HSD17B10	8.22109931758712	1.63142647464366e-13	No	No
Q99715	COL12A1	3.89530466101357	0.0015087749308199	No	No
Q99719	SEPTIN5	7.93106453018242	1.2047429422210999e-12	No	No
Q99732	LITAF	4.00389379115167	1.43365712742516e-05	No	No
Q99733	NAP1L4	9.23670132988049	4.98691188867405e-12	No	No
Q99747	NAPG	6.59228450082016	1.3974678825958599e-11	No	No
Q99766	DMAC2L	5.84744211567493	3.84899847797555e-08	No	No
Q99798	ACO2	9.93918699154967	2.7789799698356e-11	No	No
Q99805	TM9SF2	5.38171598558363	8.56978039683877e-06	No	No
Q99808	SLC29A1	6.69776552372068	1.71291461355782e-10	No	No
Q99816	TSG101	8.38035924896114	6.74148378419454e-11	No	No
Q99828	CIB1	8.33080433073938	3.9777125829666996e-13	No	No
Q99832	CCT7	9.38529275374527	1.18934669272873e-09	No	No
Q99873	PRMT1	4.67027699621015	0.0010478751713121	No	No
Q99895	CTRC	8.33804688698849	6.7554305785091e-14	No	No
Q99943	AGPAT1	6.0682861332584	1.71665130859909e-08	No	No
Q99952	PTPN18	6.68113817548273	6.57984420651387e-08	No	No
Q99961	SH3GL1	7.56621544663059	1.4706642932329198e-11	No	No
Q99983	OMD	13.5212816156839	1.61957827308068e-25	No	No
Q99996	AKAP9	6.92386890082867	4.94561372927968e-10	No	No
Q9BPW8	NIPSNAP1	5.19714546330097	1.95838076074536e-05	No	No
Q9BPX5	ARPC5L	5.13177171135427	2.16983158498075e-05	No	No
Q9BPX6	MICU1	5.59204141047568	5.34023941335435e-07	No	No
Q9BPX7	C7orf25	3.4217240694745	0.0004868614770723	No	No
Q9BQA1	WDR77	6.91997573688435	1.6130897276498702e-09	No	No
Q9BQA9	CYBC1	5.05075265007773	0.0001704880879983	No	No
Q9BQD3	KXD1	4.21800220564836	6.30689971337997e-05	No	No
Q9BQS7	HEPH	6.20035518387687	4.59798964147337e-09	No	No
Q9BQS8	FYCO1	2.4842336934753	0.0059642217820051	No	No
Q9BQT9	CLSTN3	5.34761187660691	4.10723528457549e-07	No	No
Q9BRG1	VPS25	5.60893719989868	1.95209686198922e-09	No	No
Q9BRK5	SDF4	3.72540516273147	0.0056437659162096	No	No
Q9BRP4	PAAF1	3.86090026479163	0.0003955296652706	No	No
Q9BRP8	PYM1	4.01066033957374	0.000971282610537	No	No
Q9BRR6	ADPGK	5.31808324652235	1.13890650157618e-05	No	No
Q9BRT3	MIEN1	2.63268098667957	0.0087626067145316	No	No
Q9BS40	LXN	4.37737586617189	0.0001312016840818	No	No
Q9BSF0	C2orf88	7.79420276026242	1.62317281185531e-13	No	No
Q9BSJ8	ESYT1	10.0748800275032	1.4489722691305e-20	No	No
Q9BSL1	UBAC1	5.44335373376963	2.02351864051681e-06	No	No
Q9BSQ5	CCM2	5.89509966271068	4.63222090297364e-08	No	No
Q9BT78	COPS4	8.91090784471891	6.65678789847691e-14	No	No
Q9BTE1	DCTN5	4.00902021133401	9.60104457690508e-05	No	No
Q9BTU6	PI4K2A	4.19853832923145	0.0005174750636461	No	No
Q9BTV4	TMEM43	7.49889924295138	1.02992676722717e-09	No	No
Q9BTW9	TBCD	4.58847416940179	0.0008969942393814	No	No
Q9BTZ2	DHRS4	2.71762536307364	0.0062989990199366	No	No
Q9BUF5	TUBB6	12.5316251603995	2.0541228243092602e-23	No	No
Q9BUJ0	ABHD14A	3.8946974714267	0.0003317412805046	No	No
Q9BUL8	PDCD10	9.51798941450271	8.107793921712599e-13	No	No
Q9BUP0	EFHD1	5.68503390546986	1.22591042146898e-07	No	No
Q9BUP3	HTATIP2	4.8903067138526	9.30228826504782e-06	No	No
Q9BV40	VAMP8	7.96691712626585	9.83147661834446e-08	No	No
Q9BVC6	TMEM109	7.79808543338158	6.02185692611504e-11	No	No
Q9BVK6	TMED9	7.18923047426152	1.11928416117386e-09	No	No
Q9BW04	SARG	6.34753618810119	5.0519848717462e-08	No	No
Q9BWD1	ACAT2	6.66405281434708	3.6897123592554e-05	No	No
Q9BWM7	SFXN3	7.18121208347571	1.37472018460075e-06	No	No
Q9BWP8	COLEC11	4.65278886449351	1.0906770667755501e-15	No	No
Q9BX10	GTPBP2	8.40925162071385	1.57917482744608e-10	No	No
Q9BX59	TAPBPL	6.55204268763237	4.29688806182925e-10	No	No
Q9BX67	JAM3	7.36846425643619	5.81761311735865e-08	No	No
Q9BX68	HINT2	7.35735510723355	2.02721660353872e-13	No	No
Q9BX93	PLA2G12B	5.89242509031919	8.4233909153495e-08	No	No
Q9BXB4	OSBPL11	4.72703923315408	4.14890269315356e-05	No	No
Q9BXD5	NPL	6.28478437912482	3.79394704387086e-09	No	No
Q9BXJ0	C1QTNF5	5.72203484295434	7.171644324902211e-09	No	No
Q9BXJ9	NAA15	6.41071995275523	2.56565750308452e-07	No	No
Q9BXK5	BCL2L13	7.18887386258207	2.78998723566919e-11	No	No
Q9BXN1	ASPN	4.49287686265758	0.0005663652399714	No	No
Q9BXP8	PAPPA2	4.52665224989417	1.68883051040141e-06	No	No
Q9BXS4	TMEM59	8.41685641249045	3.9009256826741703e-10	No	No
Q9BXS5	AP1M1	7.80750352809125	4.13361562234618e-13	No	No
Q9BXX0	EMILIN2	8.74270273311382	1.30069045177775e-12	No	No
Q9BY43	CHMP4A	7.57289775818387	1.96013178569973e-14	No	No
Q9BYB0	SHANK3	2.70091858720055	0.0053080239256754	No	No
Q9BYC5	FUT8	5.64516107055656	1.49811024153172e-09	No	No
Q9BYD6	MRPL1	2.89405439030547	0.0091717708094473	No	No
Q9BYE9	CDHR2	6.48731171845999	2.24332191246801e-07	No	No
Q9BYH1	SEZ6L	9.43502122056153	5.04709948232179e-18	No	No
Q9BYX7	POTEKP	4.09453879365432	0.0001312958320601	No	No
Q9BZ67	FRMD8	4.11047573976166	9.98490785081909e-05	No	No
Q9BZ72	PITPNM2	5.18903185331095	0.0001143367594387	No	No
Q9BZF1	OSBPL8	5.30150313686359	1.60898981574871e-07	No	No
Q9BZF9	UACA	4.83778570359487	2.30142130145611e-05	No	No
Q9BZH6	WDR11	6.16366620866079	2.63856078029439e-09	No	No
Q9BZL4	PPP1R12C	5.37894221011907	2.54107307754238e-06	No	No
Q9BZQ8	NIBAN1	8.1000172022427	2.93685625411307e-07	No	No
Q9BZW5	TM6SF1	3.60824034962221	0.0004156097584578	No	No
Q9BZZ5	API5	7.10391523306019	7.94064477024208e-08	No	No
Q9C037	TRIM4	8.47170836897815	3.74785351864118e-10	No	No
Q9C0B1	FTO	7.07264748301531	1.2227420338919e-09	No	No
Q9C0B5	ZDHHC5	4.64204424438839	0.0005040408503727	No	No
Q9C0C9	UBE2O	9.34077696452877	4.35318879831662e-10	No	No
Q9C0E8	LNPK	5.24680837848005	9.55600519600615e-09	No	No
Q9C0H2	TTYH3	6.74872795213621	5.88894998810484e-13	No	No
Q9C0I1	MTMR12	4.52163467178626	0.0002277847906647	No	No
Q9GZM5	YIPF3	6.60424955586976	5.67535388574388e-06	No	No
Q9GZM7	TINAGL1	8.44227324128816	1.5085860496547998e-12	No	No
Q9GZN8	C20orf27	4.87579416477271	6.52361397460101e-07	No	No
Q9GZP0	PDGFD	5.48179583069436	1.92785711264559e-07	No	No
Q9GZP4	PITHD1	7.12036180228512	4.782784594334329e-11	No	No
Q9GZT3	SLIRP	3.15236785553207	0.0044080772058648	No	No
Q9GZX9	TWSG1	3.54584241082779	0.002309991700295	No	No
Q9GZY6	LAT2	5.18072151424016	6.85281539472019e-06	No	No
Q9GZY8	MFF	5.14285770308818	3.8053263477041e-06	No	No
Q9GZZ9	UBA5	6.19623220578434	1.35035512352604e-07	No	No
Q9H015	SLC22A4	5.82520327922444	2.19037268159423e-08	No	No
Q9H074	PAIP1	4.17525836424765	0.0001064927247276	No	No
Q9H0E2	TOLLIP	7.87617138466187	5.22590540918383e-16	No	No
Q9H0N0	RAB6C	6.48622124987289	1.5430729584234902e-09	No	No
Q9H0P0	NT5C3A	5.0783268010286	0.0010309111559111	No	No
Q9H0R4	HDHD2	6.01091004243765	2.70704278227632e-05	No	No
Q9H0U3	MAGT1	4.84090094290905	0.0001718471647545	No	No
Q9H0U4	RAB1B	2.75428735195651	0.0003278956827419	No	No
Q9H0X4	FAM234A	6.3504567205726	2.93628748017016e-08	No	No
Q9H159	CDH19	6.17146895261185	6.51246312446426e-07	No	No
Q9H173	SIL1	10.3953770447649	3.26553516985106e-20	No	No
Q9H1B5	XYLT2	7.42954807930916	2.2538092327394e-09	No	No
Q9H1E3	NUCKS1	2.65087759296932	0.0080399730996198	No	No
Q9H1E5	TMX4	5.01089697747417	9.90054441393114e-06	No	No
Q9H1R3;Q32MK0;Q86YV6	MYLK2;MYLK3;MYLK4	6.77551374765049	3.5423592842679305e-09	No	No
Q9H223	EHD4	4.24556478697887	0.0004584748792121	No	No
Q9H251	CDH23	11.4540178564715	2.56722367077084e-22	No	No
Q9H257	CARD9	8.26817134991508	4.74286716447928e-06	No	No
Q9H269	VPS16	4.93228303706667	0.000371861580853	No	No
Q9H270	VPS11	4.44963758527417	1.98327492792394e-06	No	No
Q9H2C0	GAN	4.37007046592782	9.03120236788202e-05	No	No
Q9H2G2	SLK	7.37481186466965	8.301767254193099e-12	No	No
Q9H2K8	TAOK3	7.7327380689056	1.2165708904478202e-09	No	No
Q9H2M9	RAB3GAP2	6.94196348305941	1.20214755852508e-05	No	No
Q9H2U2	PPA2	6.89502436645915	6.043078753339281e-10	No	No
Q9H330	TMEM245	4.82596500262404	6.94160060251457e-06	No	No
Q9H3G5	CPVL	9.23792396214337	2.5483137806167202e-17	No	No
